"Product","Status","5K Pricing","CPU","Architecture","Family/Core","Program Memory Size (Kbytes)","Program Memory Size (KWords)","Bootload capable","RAM (bytes)","EEPROM / HEF","I/O Pins","Pin count","Max. CPU Speed MHz","Peripheral Pin Select (PPS)","Vbat for battery backup","Brown-Out Reset (BOR)","Low Voltage Detection","Power On Reset (POR)","Internal Oscillator","Hardware RTCC","Watch Dog Timers (WDT)","# of Comparators","Operational Amplifier","# of A/D Converters","Total # of A/D channels","Max A/D Resolution (bits)","ADC Mode:Max A/D Sample Rate (ksps)","ADCC with Computation","Number of D/A Converters","Number of DAC outputs","Max D/A Resolution (bits)","Internal Voltage Reference (Bandgap)","Zero Cross detect","Slope Compensation / Programmable Ramp Generator","Data Signal Modulator (DSM)","CTMU","Max 8 Bit Digital Timers","Max 16 Bit Digital Timers","Signal Measurement Timer","Hardware Limit Timer","Stand alone PWM","Capture / Compare/PWM (CCP)","Enhanced Capture/Compare/PWM (ECCP)","Max # PWM outputs (including complementary outputs)","Number of PWM Time Bases","Max PWM Resolution (bits)","Quadrature Encoder Interface (QEI)","Angular Timer","Math Accelerator","UART","SPI™","I2C","Number of USB Modules","USB Speed","USB Active Clock Tuning","# of CAN Modules","CAN Transmit Buffers","CAN Receive Buffers","Ethernet","LIN","IrDA","Parallel Port","Windowed Watchdog Timer (WWDT)","CRC/Scan","Configurable Logic Cell Modules (CLC)","Complementary Waveform Generator (CWG) / Complementary Output Generator (COG)","Numerically Controlled Oscillator (NCO)","Programmable switched mode controller","Hardware Cap Voltage Divider ","Cap. Touch Channels","Segment LCD","Keeloq Hardware","Security, Encryption and Authentication ","JTAG","Temp. Range Min.","Temp. Range Max.","Operation Voltage Min.(V)","Operation Voltage Max.(V)","High Voltage Capable","Packages"
" dsPIC33EP128GS806","In Production ","$3.92","16-bit dsPIC DSC","16","16-bit DSC","128","64","Yes","8192","0 / HEF","51","64","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","22","12","3250","No","4","2","12","Yes","No","0"," ","No","0","5","0","0","8","0","0","10","5","16","0","No","No","2","3","2","0","None","No","2","0","0","None","No","No","No","No","No","4","0","0","0","No","0","0","No","No","Boundary Scan","-40","125","3","3.6","No","64/TQFP"
" dsPIC33EP128GS808","In Production ","$4.06","16-bit dsPIC DSC","16","16-bit DSC","128","64","Yes","8192","0 / HEF","67","80","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","22","12","3250","No","4","2","12","Yes","No","0"," ","No","0","5","0","0","8","0","0","10","5","16","0","No","No","2","3","2","0","None","No","2","0","0","None","No","No","No","No","No","4","0","0","0","No","0","0","No","No","Boundary Scan","-40","125","3","3.6","No","80/TQFP"
" dsPIC33EP16GS202","Samples Available ","$1.99","16-bit dsPIC DSC","16","16-bit DSC","16","8","Yes","2048","0 / HEF","21","28","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","2","0","2","12","12","3250","No","2","0","12","Yes","No","0"," ","No","0","3","0","0","3","0","0","6","3","16","0","No","No","1","1","1","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","28/SOIC 300mil 28/SSOP 208mil 28/UQFN 28/QFN-S"
" dsPIC33EP16GS502","In Production ","$2.06","16-bit dsPIC DSC","16","16-bit DSC","16","8","Yes","2048","0 / HEF","21","28","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","12","12","3250","No","4","1","12","Yes","No","0"," ","No","0","5","0","0","5","0","0","10","5","16","0","No","No","2","2","2","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","28/SOIC 300mil 28/QFN-S 28/UQFN"
" dsPIC33EP16GS504","In Production ","$2.25","16-bit dsPIC DSC","16","16-bit DSC","16","8","Yes","2048","0 / HEF","35","44","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","19","14","3250","No","4","1","12","Yes","No","0"," ","No","0","5","0","0","5","0","0","10","5","16","0","No","No","2","2","2","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","44/TQFP 44/QFN"
" dsPIC33EP16GS505","Samples Available ","$2.28","16-bit dsPIC DSC","16","16-bit DSC","16","8","Yes","4096","0 / HEF","35","48","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","19","14","3250","No","4","1","12","Yes","No","0"," ","No","0","5","0","0","5","0","0","10","5","16","0","No","No","2","2","2","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","48/TQFP"
" dsPIC33EP16GS506","In Production ","$2.48","16-bit dsPIC DSC","16","16-bit DSC","16","8","Yes","2048","0 / HEF","53","64","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","22","14","3250","No","4","2","12","Yes","No","0"," ","No","0","5","0","0","5","0","0","10","5","16","0","No","No","2","2","2","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","64/TQFP"
" dsPIC33EP32GS202","In Production ","$2.31","16-bit dsPIC DSC","16","16-bit DSC","32","16","Yes","2048","0 / HEF","21","28","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","2","0","3","12","12","3250","No","2","0","12","Yes","No","0"," ","No","0","3","0","0","3","0","0","6","3","16","0","No","No","1","1","1","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","28/SOIC 300mil 28/SSOP 208mil 28/UQFN 28/QFN-S"
" dsPIC33EP32GS502","In Production ","$2.55","16-bit dsPIC DSC","16","16-bit DSC","32","16","Yes","4096","0 / HEF","21","28","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","12","14","3250","No","4","1","12","Yes","No","0"," ","No","0","5","0","0","5","0","0","10","5","16","0","No","No","2","2","2","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","28/SOIC 300mil 28/QFN-S 28/UQFN"
" dsPIC33EP32GS504","In Production ","$2.72","16-bit dsPIC DSC","16","16-bit DSC","32","16","Yes","4096","0 / HEF","35","44","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","19","14","3250","No","4","1","12","Yes","No","0"," ","No","0","5","0","0","5","0","0","10","5","16","0","No","No","2","2","2","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","44/TQFP 44/QFN"
" dsPIC33EP32GS505","Samples Available ","$2.74","16-bit dsPIC DSC","16","16-bit DSC","32","16","Yes","4096","0 / HEF","35","48","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","19","14","3250","No","4","1","12","Yes","No","0"," ","No","0","5","0","0","5","0","0","10","5","16","0","No","No","2","2","2","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","48/TQFP"
" dsPIC33EP32GS506","In Production ","$2.90","16-bit dsPIC DSC","16","16-bit DSC","32","16","Yes","4096","0 / HEF","53","64","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","22","14","3250","No","4","2","12","Yes","No","0"," ","No","0","5","0","0","5","0","0","10","5","16","0","No","No","2","2","2","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","64/TQFP"
" dsPIC33EP64GS502","In Production ","$3.05","16-bit dsPIC DSC","16","16-bit DSC","64","32","Yes","8192","0 / HEF","21","28","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","12","14","3250","No","4","1","12","Yes","No","0"," ","No","0","5","0","0","5","0","0","10","5","16","0","No","No","2","2","2","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","28/SOIC 300mil 28/QFN-S 28/UQFN"
" dsPIC33EP64GS504","In Production ","$3.23","16-bit dsPIC DSC","16","16-bit DSC","64","32","Yes","8192","0 / HEF","35","44","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","19","14","3250","No","4","1","12","Yes","No","0"," ","No","0","5","0","0","5","0","0","10","5","16","0","No","No","2","2","2","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","44/TQFP 44/QFN"
" dsPIC33EP64GS505","Samples Available ","$3.26","16-bit dsPIC DSC","16","16-bit DSC","64","32","Yes","8192","0 / HEF","35","48","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","19","14","3250","No","4","1","12","Yes","No","0"," ","No","0","5","0","0","5","0","0","10","5","16","0","No","No","2","2","2","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","48/TQFP"
" dsPIC33EP64GS506","In Production ","$3.44","16-bit dsPIC DSC","16","16-bit DSC","64","32","Yes","8192","0 / HEF","53","64","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","22","14","3250","No","4","2","12","Yes","No","0"," ","No","0","5","0","0","5","0","0","10","5","16","0","No","No","2","2","2","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","3","3.6","No","64/TQFP"
" dsPIC33EP64GS708","In Production ","$3.78","16-bit dsPIC DSC","16","16-bit DSC","64","32","Yes","8192","0 / HEF","67","80","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","22","12","3250","No","4","2","12","Yes","No","0"," ","No","0","5","0","0","8","0","0","10","5","16","0","No","No","2","3","2","0","None","No","0","0","0","None","No","No","No","No","No","4","0","0","0","No","0","0","No","No","Boundary Scan","-40","125","3","3.6","No","80/TQFP"
" dsPIC33EP64GS804","In Production ","$3.61","16-bit dsPIC DSC","16","16-bit DSC","64","32","Yes","8192","0 / HEF","33","44","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","17","12","3250","No","4","1","12","Yes","No","0"," ","No","0","5","0","0","8","0","0","10","5","16","0","No","No","2","3","2","0","None","No","2","0","0","None","No","No","No","No","No","4","0","0","0","No","0","0","No","No","Boundary Scan","-40","125","3","3.6","No","44/TQFP 44/QFN"
" dsPIC33EP64GS805","In Production ","$3.64","16-bit dsPIC DSC","16","16-bit DSC","64","32","Yes","8192","0 / HEF","33","48","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","17","12","3250","No","4","1","12","Yes","No","0"," ","No","0","5","0","0","8","0","0","10","5","16","0","No","No","2","3","2","0","None","No","2","0","0","None","No","No","No","No","No","4","0","0","0","No","0","0","No","No","Boundary Scan","-40","125","3","3.6","No","48/TQFP"
" dsPIC33EP64GS806","In Production ","$3.78","16-bit dsPIC DSC","16","16-bit DSC","64","32","Yes","8192","0 / HEF","51","64","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","22","12","3250","No","4","2","12","Yes","No","0"," ","No","0","5","0","0","8","0","0","10","5","16","0","No","No","2","3","2","0","None","No","2","0","0","None","No","No","No","No","No","4","0","0","0","No","0","0","No","No","Boundary Scan","-40","125","3","3.6","No","64/TQFP"
" dsPIC33EP64GS808","In Production ","$3.92","16-bit dsPIC DSC","16","16-bit DSC","64","32","Yes","8192","0 / HEF","67","80","70","Yes","No","BOR","None","Yes","7.37 MHz, 32 kHz ","No","Yes","4","0","5","22","12","3250","No","4","2","12","Yes","No","0"," ","No","0","5","0","0","8","0","0","10","5","16","0","No","No","2","3","2","0","None","No","2","0","0","None","No","No","No","No","No","4","0","0","0","No","0","0","No","No","Boundary Scan","-40","125","3","3.6","No","80/TQFP"
" dsPIC33FJ06GS001","In Production ","$1.61","16-bit dsPIC DSC","16","16-Bit DSC","6","2","Yes","256","0 / HEF","13","18","40","Yes","No","BOR","None","Yes","None ","No","Yes","2","0","1","6","10","2000","No","2","0","10","Yes","No","0"," ","No","0","2","0","0","0","0","0","4","2","16","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","Yes","GPIO","No","No","0","0","0","0","No","6","0","No","No","Program/Boundary Scan","-40","125","3","3.6","No","18/PDIP 18/SOIC 300mil 20/SSOP 208mil"
" dsPIC33FJ06GS101A","In Production ","$1.75","16-bit dsPIC DSC","16","16-Bit DSC","6","2","Yes","256","0 / HEF","13","18","40","Yes","No","BOR","None","Yes","7.37 MHz, 32.768 kHz ","No","Yes","0","0","1","6","10","2000","No","0","0","0","Yes","No","0"," ","No","0","2","0","0","0","0","0","5","2","16","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","Yes","GPIO","No","No","0","0","0","0","No","6","0","No","No","Program/Boundary Scan","-40","125","3","3.6","No","18/PDIP 18/SOIC 300mil 20/SSOP 208mil"
" dsPIC33FJ06GS102A","In Production ","$1.95","16-bit dsPIC DSC","16","16-Bit DSC","6","2","Yes","256","0 / HEF","21","28","40","Yes","No","BOR","None","Yes","7.37 MHz, 32.768 kHz ","No","Yes","0","0","1","6","10","2000","No","0","0","0","Yes","No","0"," ","No","0","2","0","0","0","0","0","5","2","16","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","Yes","GPIO","No","No","0","0","0","0","No","6","0","No","No","Program/Boundary Scan","-40","125","3","3.6","No","28/SOIC 300mil 28/SPDIP 28/SSOP 208mil 28/QFN-S 36/VTLA"
" dsPIC33FJ06GS202A","In Production ","$2.06","16-bit dsPIC DSC","16","16-Bit DSC","6","2","Yes","1024","0 / HEF","21","28","40","Yes","No","BOR","None","Yes","7.37 MHz, 32.768 kHz ","No","Yes","2","0","1","6","10","2000","No","2","1","10","Yes","No","0"," ","No","0","2","0","0","0","0","0","5","2","16","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","Yes","GPIO","No","No","0","0","0","0","No","6","0","No","No","Program/Boundary Scan","-40","125","3","3.6","No","28/SOIC 300mil 28/SPDIP 28/SSOP 208mil 28/QFN-S 36/VTLA"
" dsPIC33FJ09GS302","In Production ","$2.17","16-bit dsPIC DSC","16","16-Bit DSC","9","3","Yes","1024","0 / HEF","21","28","40","Yes","No","BOR","None","Yes","7.37 MHz, 32.768 kHz ","No","Yes","2","0","1","8","10","2000","No","2","1","10","Yes","No","0"," ","No","0","2","0","0","0","0","0","7","3","16","0","No","No","1","1","1","0","None","No","0","0","0","None","Yes","Yes","GPIO","No","No","0","0","0","0","No","8","0","No","No","Program/Boundary Scan","-40","125","3","3.6","No","28/SOIC 300mil 28/SPDIP 28/SSOP 208mil 28/UQFN 28/QFN-S 36/VTLA"
" MTR6618-I/PT","In Production ","Call for pricing","8-bit PIC MCU","8","High Perf. 8-Bit","128","64","Yes","3904","0 / HEF","50","64","48","No","No","BOR","LVD","Yes","4 MHz, 8 MHz ","No","Yes","0","0","0","0","0","0","No","0","0","0","No","No","0","0","No","0","0","0","0","0","0","0","0","0","0","0","No","No","0","0","0","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","85","2","3.6","No","Please call for package information"
" PIC10F200","In Production ","$0.31","8-bit PIC MCU","8","Baseline 8-bit","0.375","0.25","No","16","0","4","6","4","No","No","None","None","Yes","4 MHz ","No","Yes","0","0","0","0","0","0","No","0","0","0","No","No","0","0","No","1","0","0","0","0","0","0","0","0","0","0","No","No","0","0","0","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","8/PDIP 6/SOT-23 8/DFN"
" PIC10F202","In Production ","$0.34","8-bit PIC MCU","8","Baseline 8-bit","0.75","0.5","No","24","0","4","6","4","No","No","None","None","Yes","4 MHz ","No","Yes","0","0","0","0","0","0","No","0","0","0","No","No","0","0","No","1","0","0","0","0","0","0","0","0","0","0","No","No","0","0","0","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","8/PDIP 6/SOT-23 8/DFN"
" PIC10F204","In Production ","$0.34","8-bit PIC MCU","8","Baseline 8-bit","0.375","0.25","No","16","0","4","6","4","No","No","None","None","Yes","4 MHz ","No","Yes","1","0","0","0","0","0","No","0","0","0","Yes","No","0","0","No","1","0","0","0","0","0","0","0","0","0","0","No","No","0","0","0","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","8/PDIP 6/SOT-23 8/DFN"
" PIC10F206","In Production ","$0.35","8-bit PIC MCU","8","Baseline 8-bit","0.75","0.5","No","24","0","4","6","4","No","No","None","None","Yes","4 MHz ","No","Yes","1","0","0","0","0","0","No","0","0","0","Yes","No","0","0","No","1","0","0","0","0","0","0","0","0","0","0","No","No","0","0","0","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","1","0","No","No","None","-40","125","2","5.5","No","8/PDIP 6/SOT-23 8/DFN"
" PIC10F220","In Production ","$0.34","8-bit PIC MCU","8","Baseline 8-bit","0.375","0.25","No","16","0","4","6","8","No","No","None","None","Yes","4 MHz, 8 MHz ","No","Yes","0","0","1","2","8","75","No","0","0","0","Yes","No","0","0","No","1","0","0","0","0","0","0","0","0","0","0","No","No","0","0","0","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","2","0","No","No","None","-40","125","2","5.5","No","8/PDIP 6/SOT-23 8/DFN"
" PIC10F222","In Production ","$0.36","8-bit PIC MCU","8","Baseline 8-bit","0.75","0.5","No","23","0","4","6","8","No","No","None","None","Yes","4 MHz, 8 MHz ","No","Yes","0","0","1","2","8","75","No","0","0","0","Yes","No","0","0","No","1","0","0","0","0","0","0","0","0","0","0","No","No","0","0","0","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","2","0","No","No","None","-40","125","2","5.5","No","8/PDIP 6/SOT-23 8/DFN"
" PIC10F320","In Production ","$0.36","8-bit PIC MCU","8","Mid-Range 8-bit","0.448","0.256","Yes","64","0 / HEF","4","6","16","No","No","BOR","LVD","Yes","16 MHz, 32 kHz ","No","Yes","0","0","1","3","8","0","No","0","0","0","Yes","No","0","0","No","2","0","0","0","2","0","0","4","1","10","0","No","No","0","0","0","0","None","No","0","0","0","None","No","No","No","No","No","1"," ","1","0","No","3","0","No","No","None","-40","125","1.8","5.5","No","8/PDIP 6/SOT-23 8/DFN"
" PIC10F322","In Production ","$0.39","8-bit PIC MCU","8","Mid-Range 8-bit","0.896","0.512","Yes","64","0 / HEF","4","6","16","No","No","BOR","LVD","Yes","16 MHz, 32 kHz ","No","Yes","0","0","1","3","8","0","No","0","0","0","Yes","No","0","0","No","2","0","0","0","2","0","0","4","1","10","0","No","No","0","0","0","0","None","No","0","0","0","None","No","No","No","No","No","1"," ","1","0","No","3","0","No","No","None","-40","125","1.8","5.5","No","8/PDIP 14/PDIP 6/SOT-23 8/DFN"
" PIC12F1501","In Production ","$0.43","8-bit PIC MCU","8","Enhanced Mid-Range","1.75","1","Yes","64","0 / HEF","6","8","20","No","No","Programmable BOR","None","Yes","16 MHz, 32 kHz ","No","Yes","1","0","1","4","10","100","No","1","1","5","Yes","No","0","0","No","2","1","0","0","4","0","0","5","1","10","0","No","No","0","0","0","0","None","No","0","0","0","None","No","No","No","No","No","2"," ","1","0","No","4","0","No","No","None","-40","125","1.8","5.5","No","8/PDIP 8/SOIC 150mil 8/MSOP 8/DFN 8/UDFN"
" PIC12F1571","In Production ","$0.39","8-bit PIC MCU","8","Enhanced Mid-Range","1.75","1","Yes","128","0 / HEF","6","8","32","No","No","Programmable BOR","None","Yes","32 MHz, 32 kHz ","No","Yes","1","0","1","4","10","100","No","1","1","5","Yes","No","0","0","No","2","4","0","0","3","0","0","4","3","16","0","No","No","0","0","0","0","None","No","0","0","0","None","No","No","No","No","No","0"," ","0","0","No","4","0","No","No","None","-40","125","1.8","5.5","No","8/PDIP 8/SOIC 150mil 8/MSOP 8/DFN 8/UDFN"
" PIC12F1572","In Production ","$0.43","8-bit PIC MCU","8","Enhanced Mid-Range","3.5","2","Yes","256","0 / HEF","6","8","32","No","No","Programmable BOR","None","Yes","32 MHz, 32 kHz ","No","Yes","1","0","1","4","10","100","No","1","1","5","Yes","No","0","0","No","2","4","0","0","3","0","0","4","3","16","0","No","No","1","0","0","0","None","No","0","0","0","None","No","No","No","No","No","0"," ","0","0","No","4","0","No","No","None","-40","125","1.8","5.5","No","8/PDIP 8/SOIC 150mil 8/MSOP 8/DFN 8/UDFN"
" PIC12F508","In Production ","$0.41","8-bit PIC MCU","8","Baseline 8-bit","0.75","0.5","No","25","0","6","8","4","No","No","None","None","Yes","4 MHz ","No","Yes","0","0","0","0","0","0","No","0","0","0","No","No","0","0","No","1","0","0","0","0","0","0","0","0","0","0","No","No","0","0","0","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","8/PDIP 8/SOIC 150mil 8/MSOP 8/DFN"
" PIC12F509","In Production ","$0.45","8-bit PIC MCU","8","Baseline 8-bit","1.5","1","No","41","0","6","8","4","No","No","None","None","Yes","4 MHz ","No","Yes","0","0","0","0","0","0","No","0","0","0","No","No","0","0","No","1","0","0","0","0","0","0","0","0","0","0","No","No","0","0","0","0","None","No","0","0","0","None","No","No","No","No","No","0","0","0","0","No","0","0","No","No","None","-40","125","2","5.5","No","8/PDIP 8/SOIJ 8/SOIC 150mil 8/MSOP 8/DFN"
